titleId,imdbUrl,originalTitle,titleType,releaseYear,runtimeMinutes,isAdult,imdbRating,numberOfVotes,allCountries,mainCountry,allLanguages,firstLanguage,englishTitle,topFiveActors,directors,writers,plotShort,plotMedium,plotLong,genres,keywords,production,tmdb_id,budget,revenue,tmdb_popularity,tmdb_vote_average,tmdb_vote_count,original_language,tagline,status,spoken_languages,production_countries,aggregateRating,totalVotes,rating_1,rating_2,rating_3,rating_4,rating_5,rating_6,rating_7,rating_8,rating_9,rating_10,ml_rating_count,ml_rating_mean,ml_rating_std,ml_rating_median,ml_rating_0_5,ml_rating_1_0,ml_rating_1_5,ml_rating_2_0,ml_rating_2_5,ml_rating_3_0,ml_rating_3_5,ml_rating_4_0,ml_rating_4_5,ml_rating_5_0,ml_tags,arthouse_score,arthouse_reasoning,is_arthouse_rule,arthouse_source
tt0216625,https://www.imdb.com/title/tt0216625/,Code inconnu: Récit incomplet de divers voyages,movie,2000.0,118.0,False,7.1,15581.0,"FR, DE, RO",FR,"fr, ro, qap, fsl, en, bm, ar",fr,Code inconnu: Récit incomplet de divers voyages,"Juliette Binoche, Thierry Neuvic, Josef Bierbichler, Alexandre Hamidi, Maimouna Hélène Diarra",Michael Haneke,Michael Haneke,"A young man harasses a homeless woman, another man protests, the police arrest both and the woman has to leave the country. What were their various story-lines leading up to this event?","Jean, a farm lad, wants to escape his silent father; he runs to Paris to his older brother, Georges, who's away covering the war in Kosovo. Angry, he throws a bag of half-eaten pastry into a beggar's lap. Amadou, a young Franco-African, berates him. The police arrive, arrest Amadou and deport the beggar. Georges's girlfriend Anne is upset; it colors her relationship with Georges when he returns from the war. Separate lives intersect for the one moment, around the pastry bag, and all are altered. We follow each as repercussions of the incident play out. Deaf children bookend the film pantomiming words, feelings, and situations: what they are expressing?",,Drama,"non sequitur, shopping, reference to william shakespeare, abortion, father daughter relationship, barn, no music during end credits, scream, sense of hearing, child in jeopardy, france, woman, young, man, shakespeare's twelfth night, pastry, beggar, kosovo, police, play, farm, child, cult film, portrait painting, jacket, wristwatch, grocery store, beet, food, grandmother grandson relationship, liberation army, cow, laughter, street war, stranger, teacher, sadness, happiness, note, drinking, drink, theater, malian, mali, camera, africa, balloon, neighbor, old woman, drumming class, class, drum, toilet, bathroom, airplane, motorcycle, dancing, wedding reception, celebration, party, nun, nanny, storytelling, toothache, dentist, romanian, photojournalist, journalist, recording studio, sound recording, acoustics, street musician, bakery, kosovo liberation army, kla, blackmail, embarrassment, apology, mobile phone, telephone call, corpse, dead body, kla fighter, cafe, cemetery, graveyard, burial, screening room, filmmaking, deafness, kosovo war, reference to allah, letter, underwear, watching tv, swimsuit, swimming, flute, plow, tractor, pregnancy, taxi driver, taxi, audition, husband wife relationship, policeman, male female relationship, passport, mother daughter relationship, mother son relationship, girl, boy, boyfriend girlfriend relationship, father son relationship, voice over narration, slapped in the face, restaurant, photograph, photo montage, nonlinear timeline, ironing, driving, acting, no ending, brother brother relationship, swimming pool, supermarket, subway, soldier, sign language, righteousness, little boy, illegal immigrant, gypsy, funeral, film within a film, ensemble cast, dysfunctional relationship, dubbing, actress, long take, franco african, immigrant, race relations, humiliation, paris france, harassment, racism, deportation","Leisure Time Features, MK2 Diffusion, Mongrel Media, Atalanta Filmes, BIM Distribuzione, Cinemien, Prokino Filmverleih, Vértigo Films, Artificial Eye, Homescreen, MK2 Éditions, Kino International, Kino Video, Homescreen, EuroVideo, Future Film, The Criterion Collection, Rosebud, The Criterion Channel, Arte France Cinéma, Bavaria Film, Canal+, Filmex, France 2 Cinéma, Les Films Alain Sarde, MK2 Productions, Romanian Culture Ministry, Société des Producteurs de Cinéma et de Télévision (Procirep), Zweites Deutsches Fernsehen (ZDF), Eurimages",30970.0,0.0,95242.0,0.9984,6.7,276.0,fr,Love has a language all its own.,Released,"Arabic, Bambara, English, French, German, Romanian","FR, DE, RO",7.1,16361.0,323.0,196.0,242.0,463.0,1049.0,2317.0,4812.0,4062.0,1682.0,1215.0,,,,,,,,,,,,,,,,9.0,"Haneke's fragmented narrative, formal experimentation, philosophi",False,llm_only
tt3559262,https://www.imdb.com/title/tt3559262/,Les rencontres d'après minuit,movie,2013.0,98.0,False,5.6,1760.0,FR,FR,fr,fr,You and the Night,"Kate Moran, Niels Schneider, Nicolas Maury, Éric Cantona, Fabienne Babe",Yann Gonzalez,"Yann Gonzalez, Rebecca Zlotowski","Around midnight, a young couple and their transvestite maid prepare for an orgy. Their guests will be The Slut, The Star, The Stud and The Teen.",,,"Comedy, Drama, Romance","transvestite, male frontal nudity, erotic fantasy, female nudity, gay kiss, nudity, limp penis, pubic hair, hairy chested man, black panties, orgy, french sex comedy, lynchian, fake penis, prosthetic penis, male pubic hair, panties, upskirt, solitude, throat slashed, mother son incest, dig up body, black magic, rotting flesh, rotting face, back from the dead, death of loved one, runaway teen, teenage boy, 16 year old, sexual fantasy, sex addict, erotic dream, nickname, sex talk, eye patch, cross dressing, begins with a dream, finger in mouth, time in title, flashback, female topless nudity, bisexual, kiss, motorcycle, night, sex party, sex orgy, unholy resurrection","Strand Releasing, Potemkine Films, Cinemien, Edition Salzgeber, Homescreen, Peccadillo Pictures, Sedna Films, Garidi Films, Société des Producteurs de Cinéma et de Télévision (Procirep), Angoa-Agicoa, CNAP/Image-Mouvement, Centre national du cinéma et de l'image animée (CNC), Région des Pays-de-la-Loire",,,,,,,,,,,,5.6,1847.0,144.0,88.0,105.0,166.0,250.0,299.0,302.0,214.0,110.0,169.0,,,,,,,,,,,,,,,,8.0,"Experimental narrative, provocative subject matter, strong auteur",False,llm_only
tt3509420,https://www.imdb.com/title/tt3509420/,Die Arier,movie,2014.0,92.0,False,7.0,246.0,DE,DE,"de, en, fa",de,,"André Aden, Michael Ankele, Alirenzi Askari, Mo Asumang, Christian Becker",Mo Asumang,Mo Asumang,,"A doc about right-wing movements worldwide and their completely incorrect interpretation of ""Aryanism,"" a phenomenon which began with French philosopher Gobineau and continued with the Nazis. Filmmaker Mo Asumang embarks on a journey into the madness of racism and meets German neo-Nazis, America's most notorious racist Tom Metzger and members of the KKK in the Midwest. English subtitles.",,Documentary,"reference to herodotus, rig veda, reference to zarathustra, reference to the art of war by sun tzu, interview, aryan, racism, f rated","ARTE Mediathek, ARTE Mediathek, ARTE, ARTE, Phoenix, ZDFinfo, ZDFkultur, ZDFneo, Zweites Deutsches Fernsehen (ZDF), ARTE, ARTE, Das kleine Fernsehspiel (ZDF), Hanfgarn & Ufer Film und TV Produktion, MA Motion, ZDF/Arte, Zweites Deutsches Fernsehen (ZDF), Antifaschistische Pressearchiv und Bildungszentrum (APABIZ), Auswärtiges Amt, Bundesfilmarchiv/Transitfilm GmbH, Deutches Rund Funk Archiv, Frankfurt, Deutsches Archäologisches Institut (DAI), Filmförderung Hamburg Schleswig-Holstein, Freie Universität Berlin (FUB), Nordmedia, Southern Poverty Law Center, Trion Film, Universität Kiel",267430.0,0.0,0.0,0.3089,6.6,15.0,de,,Released,"German, English",DE,7.0,248.0,16.0,3.0,3.0,9.0,11.0,43.0,65.0,54.0,22.0,22.0,,,,,,,,,,,,,,,,7.0,"Documentary essay with auteur perspective, festival-oriented appr",True,rule_only
tt0271793,https://www.imdb.com/title/tt0271793/,La sociologie est un sport de combat,movie,2001.0,146.0,False,7.6,315.0,FR,FR,fr,fr,,"Pierre Bourdieu, José Bové, Pierre Carles, Gaby Reich, Loïc Wacquant",Pierre Carles,,"For three years, Pierre Carles followed French sociologist Pierre Bourdieu, working to have his research understood and people prompted to action. Is sociology a martial art? Or an intellectual tool for the elite to validate their choices?","Introduction to Sociology. For three years (1998-2001) Pierre Carles followed Pierre Bourdieu, a major sociologist, working to have his research understood and people prompted to action. Sociology is a fighting sport, not an intellectual technical tool for the elite to validate their choices. People need sociology to understand the growing inequalities and fire back, find their way out of the all-economic fatalism.",,Documentary,"sociology, intellectual, sociologist, sociology professor, social conflict, society, sociological, claim in title","Cara M, C.P. Productions, V.F. Films Productions",37418.0,0.0,0.0,0.2718,6.8,18.0,fr,,Released,French,FR,7.6,326.0,8.0,1.0,2.0,3.0,13.0,32.0,82.0,94.0,43.0,48.0,,,,,,,,,,,,,,,,8.0,"Documentary portrait of intellectual provocateur, experimental fo",False,llm_only
tt3465916,https://www.imdb.com/title/tt3465916/,Kreuzweg,movie,2014.0,110.0,False,7.4,4670.0,"DE, FR",DE,"de, fr, la",de,Stations of the Cross,"Lea van Acken, Franziska Weisz, Florian Stetter, Lucie Aron, Moritz Knapp",Dietrich Brüggemann,"Anna Brüggemann, Dietrich Brüggemann","Fourteen-year-old Maria is a fundamentalist Catholic, living her life in a modern fashion, yet her heart belongs to Jesus. She wants to be a saint and go to heaven. No one, not even a nice boy she meets, can stop her in this goal.","Maria is 14 years old. Her family is part of a fundamentalist Catholic community. Maria lives her everyday life in the modern world, yet her heart belongs to Jesus. She wants to follow Him, to become a saint and go to heaven--just like all those holy children about whom she's always been told. So Maria goes through 14 stations, just like Jesus did on his path to Golgatha, and reaches her goal in the end. Not even Christian, a boy she meets at school, can stop her, even if in another world, they might have become friends, or even more. Left behind is a broken family that finds comfort in faith and the question, ""Were all these events really so inevitable?"" STATIONS OF THE CROSS is an indictment and, at the same time, the legend of a saint. It's a story of religion, devotion, and radical faith, and the film itself comes along just as radical as the subject matter, telling the story in only 14 fixed-angle long shots, allowing the viewer to contemplate the onscreen interactions in an entirely different way than in a traditional film.",,Drama,"long take, catholic, religion, self sacrifice, sacrifice, death, hospital, doctor, reference to jesus christ, reference to satan, reference to god, school sport, mute boy, mother daughter relationship, good versus evil, confirmation, religious confession, confession, catholic mass, catholic priest, priest, church, christian fundamentalism, religious fundamentalism, fundamentalist christian, religious fundamentalist, chapter headings, one word title, cross, stations of the cross, school, child abuse, malnutrition, eating disorder, martyrdom, anorexia, excavator, grave, cemetery, venipuncture, blood sample, eucharist, family meal, family dinner, sign of the cross, family photograph, physical education class, physical education, driving a car, library, praying, crying, no music during end credits, reference to facebook, reference to mary the mother of jesus, mute, brother sister relationship, catechism, teenage girl, photography, domineering mother, influenza","Film Movement, Camino Filmverleih, Memento Films, September Film, Seven Films, Showgate, Thimfilm Filmverleih, Vendetta Filmes, Beta Cinema, Caramel Films, Film1, September Film, ARTE, Zweites Deutsches Fernsehen (ZDF), Cine Plus, Deutscher Filmförderfonds (DFFF), Medien- und Filmgesellschaft (MFG) Filmförderung Baden-Württemberg, Medienboard Berlin-Brandenburg, Südwestrundfunk (SWR), UFA Fiction, Dolby Laboratories, Rotor Film",254721.0,0.0,0.0,0.744,7.027,131.0,de,,Released,"Latin, German, French",DE,7.4,4761.0,122.0,52.0,52.0,96.0,198.0,501.0,1271.0,1470.0,656.0,343.0,,,,,,,,,,,,,,,,8.0,"Experimental structure, auteur vision, religious psychological de",False,llm_only
tt0340703,https://www.imdb.com/title/tt0340703/,"La fleur de l'âge, ou Les adolescentes",movie,1964.0,80.0,False,6.3,76.0,"FR, IT, CA, JP",FR,"fr, ja, it",fr,,"Michel Aracheguesne, Bernard Arcand, Nadine Ballot, Geneviève Bujold, Marie France De Chabaneix","Gian Vittorio Baldi, Michel Brault, Jean Rouch, Hiroshi Teshigahara",Gian Vittorio Baldi,,"Un film en quatre épisodes présentant des adolescentes choisies parmi les plus représentatives de leur pays et de notre temps, en Italie, en France, au Japon et au Canada. En dépit des particularités de style des cinéastes, on retrouve en chacun d'eux le même désir de ne rien affirmer, de ne pas juger, mais de montrer tout simplement.",,Drama,,"Pathé Contemporary Films, World Film, Bungei Production Ninjin Club, IDI Cinematografica, Les Films de la Pléiade, National Film Board of Canada (NFB)",,,,,,,,,,,,6.3,82.0,6.0,0.0,1.0,6.0,13.0,25.0,17.0,6.0,2.0,6.0,,,,,,,,,,,,,,,,9.0,"Multi-director experimental omnibus, documentary-fiction hybrid, ",False,llm_only
tt0188098,https://www.imdb.com/title/tt0188098/,Nella fornace,movie,1915.0,,False,,,IT,IT,zxx,zxx,,"Francesca Bertini, Amedeo Ciaffi, Angelo Gallina, Andrea Habay, Ivo Illuminati",Nino Oxilia,Francesca Bertini,,,,,,"Celio Film, Svenska Biografteaterns Filmbyrå, Celio Film",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Early Italian silent cinema, experimental narrative structure, au",False,llm_only
tt32083311,https://www.imdb.com/title/tt32083311/,On Becoming a Guinea Fowl,movie,2024.0,99.0,False,7.2,425.0,"GB, ZM, IE, US",GB,"en, bem",en,On Becoming a Guinea Fowl,"Susan Chardy, Roy Chisha, Blessings Bhamjee, Chungu Bwalya, Maggie Mulubwa",Rungano Nyoni,Rungano Nyoni,"On an empty road in the middle of the night, Shula stumbles across the body of her uncle. As funeral proceedings begin around them, she and her cousins bring to light the buried secrets of their middle-class Zambian family.",,,"Comedy, Drama",,"A24, Picturehouse Entertainment, trigon-film, A24, BBC Film, Element Pictures, Fremantle",1082938.0,0.0,0.0,0.796,7.559,34.0,en,,Released,"Chichewa; Nyanja, English","IE, GB, US",7.0,2628.0,103.0,55.0,69.0,72.0,194.0,425.0,689.0,616.0,245.0,160.0,,,,,,,,,,,,,,,,8.0,"Debut auteur with unconventional narrative, dark comedy exploring",True,both
tt3112502,https://www.imdb.com/title/tt3112502/,Physiopolis IV,movie,2013.0,56.0,False,,,FR,FR,fr,fr,,Adrien Mitterrand,"Charles Habib-Drouot, Adrien Mitterrand","Charles Habib-Drouot, Adrien Mitterrand","Two filmmakers go and make a documentary film on the strange island of Physiopolis, hidden behind a turn of the Seine river.",,,"Documentary, Adventure, History, Mystery",,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Experimental documentary with auteur vision, obscure subject matt",False,llm_only
tt32023094,https://www.imdb.com/title/tt32023094/,Freax - Eine verstümmelte version von Moritz Eggerts opera,movie,2021.0,75.0,False,,,DE,DE,"de, en",de,,"Christoph Schlingensief, Vera Baniewicz, Anjara Bartz, Tahere Becker, Klaus Beyer",Louis Gentile,Louis Gentile,,"Filmed rehearsals, conversations, artistry and Christoph Schlingensief's making of Moritz Eggert's opera ""Freax"" premiere at the Bonn Opera House in 2007. ""Freax"" is based on the film ""Freaks"" (1932) by Tod Browning from the story ""Spurs""(1923) by Tod Robbins. Hannah Dübgen wrote the libretto. Louis Gentile filmed the events.",,Documentary,,"YouTube, Crying Clown Productions",,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,"Experimental documentary about mutilated opera, strong auteur vis",False,llm_only
tt0069744,https://www.imdb.com/title/tt0069744/,Autopsia,movie,1973.0,85.0,False,5.2,44.0,ES,ES,es,es,,"Juan Luis Galiardo, Emiliano Redondo, Jack Taylor, María José Cantudo, José Luis Andrés Segura",Juan Logar,Juan Logar,"A reporter in the Vietnam War nearly died in an attack. That leads him to do a report on death and the opinion about it that ordinary people have as well as philosophers, poets and artists at the same time that an autopsy is carried out.",,,Drama,"one word title, medical footage, autopsy footage, death, vietnam war","All Seasons Entertainment, Parva Cinematografica, Green Wood Film, Rosa Films S.A., Zurbano Films, Phonorecord",29944.0,0.0,0.0,0.7424,2.0,2.0,es,,Released,Spanish,ES,5.0,47.0,7.0,1.0,9.0,4.0,4.0,9.0,5.0,4.0,1.0,3.0,,,,,,,,,,,,,,,,8.0,"Experimental structure, philosophical inquiry, auteur vision, lim",False,llm_only
tt0454902,https://www.imdb.com/title/tt0454902/,"Männer, Helden, schwule Nazis",movie,2005.0,90.0,False,6.7,155.0,DE,DE,de,de,,"Ewald Althans, Winfried Bonengel, Jörg Fischer, Rainer Fromm, Bernd-Ulrich Hergemöller",Rosa von Praunheim,Rosa von Praunheim,,It's no secret that the most active homophobes are usually hidden homosexuals. And what environment could be more homophobic than the neo-Nazi environment? It is the phenomenon of homosexuality in the German Nazi community that Rosa von Praunheim's film is dedicated to.,,Documentary,"nazi uniform, homoeroticism, gay nazi, interview, gay interest, man in uniform, neo nazi, ernst roehm, fetish, skinhead, closeted homosexual, repressed homosexual","Norddeutscher Rundfunk (NDR), Rosa von Praunheim Filmproduktion",139871.0,0.0,0.0,0.2576,5.6,7.0,de,,Released,German,DE,6.7,161.0,12.0,4.0,4.0,5.0,11.0,30.0,43.0,21.0,10.0,21.0,,,,,,,,,,,,,,,,8.0,Experimental documentary by provocative auteur Rosa von Praunheim,False,llm_only
tt33035315,https://www.imdb.com/title/tt33035315/,Kreas,movie,2024.0,104.0,False,7.0,54.0,GR,GR,"el, sq",el,,"Pavlos Iordanopoulos, Maria Kallimani, Akilas Karazisis, Kostas Nikouli, Natalia Swift",Dimitris Nakos,Dimitris Nakos,Roots of an ancient Greek tragedy blossom when a patriarch confronts a fateful decision involving his son and the boy he raised after a long-standing feud escalates to murder.,,,Drama,,"Feelgood Entertainment, Fantasia Optikoakoustiki Productions, Ekome, Foss Productions, Greek Film Centre (GFC), Hellenic Broadcasting Corporation (ERT)",1320818.0,0.0,0.0,0.2459,7.7,3.0,el,,Released,"Albanian, Greek",GR,6.7,271.0,7.0,2.0,2.0,16.0,18.0,50.0,91.0,41.0,21.0,23.0,,,,,,,,,,,,,,,,8.0,"Greek tragedy adaptation, auteur-driven, festival-oriented dramat",False,llm_only
